date,id,content,username,like_count,retweet_count
2023-03-02 04:59:35+00:00,1631157278647754753,"«Jeg tenker at nå må noe skje, hvis ikke er det snart over for reindrifta på Fosen.» Og der har du kanskje strategien til @regjeringen ? Sitte på gjerdet er de god til. #Fosendommen #Fosen #vg ⁦@Senterpartiet⁩ ⁦@Arbeiderpartiet⁩ stolt nå?  https://t.co/m5EAm1LfOq",Synspunkter,0,0
2023-03-01 22:17:05+00:00,1631055987485319172,"Dette er ikke en debatt om du er for eller imot vindkraft, det er ikke en debatt om økonomi, dette er ikke en debatt om det grønne skiftet eller klimakrisen.

Dette er en debatt om menneskerettigheter. #fosendommen",ARSnarheim,62,9
2023-03-01 21:38:04+00:00,1631046168045125634,Iskastvarsel https://t.co/NZkXekYzWw #Fosendommen,stario,0,0
2023-03-01 21:36:32+00:00,1631045783700008962,Iskastvarsel https://t.co/NZkXekYzWw #Fosendommen,stario,0,0
2023-03-01 21:35:21+00:00,1631045484105068549,Iskastvarsel https://t.co/NZkXekYzWw #Fosendommen,stario,0,0
2023-03-01 21:30:09+00:00,1631044174618284033,Iskastvarsel (rødt/fare) for Raudfjell/Kvitfjell  https://t.co/NZkXekYzWw #Fosendommen,stario,0,0
2023-03-01 21:29:16+00:00,1631043952106192896,"""Indigenous rights must “go hand in hand” with climate action, @GretaThunberg told Reuters in Norway. Action “can’t happen at the expense of some people. Then it is not climate justice"" #Fosendommen

@MargaretAtwood
@MarkRuffalo
@LeoDiCaprio
@vanessa_vash
https://t.co/TFBJv5OiS8",arnestor,32,13
2023-03-01 21:12:37+00:00,1631039764349452289,"Ok, 5% nå, 5% neste år, og året etter det, og kanskje 10% deretter… til slut har vi stjålet all beitemark. Det var bare litt, liksom… 
Penger trumfer visst #menneskerettigheter 

#Fosendommen #fosen",sgaarder,10,0
2023-03-01 20:33:04+00:00,1631029810490142720,"🇧🇻 A Oslo, des jeunes Samis se mobilisent pour réclamer le démantèlement de deux parcs éoliens #Fosendommen https://t.co/at2vjoHcxw]",afhivert,8,2
2023-03-01 19:44:01+00:00,1631017464686313479,Problemet her er at når man må jobbe så hardt for å få en unnskyldning er fen ikke verdt så mye lenger #fosendommen,froginthefjord,2,0
2023-03-01 19:31:55+00:00,1631014422037528576,"Husk hva utgangspunktet er først aktivistene demonstrerer: regjeringen nekter å respektere #Fosendommen. Med det i bakhodet er det nesten nytale å kalle demonstrasjonene for sivil ulydighet.

De som argumenterer for at staten gjør rett, underminerer samtidig menneskerettighetene",FaridShariati,8,1
2023-03-01 19:20:28+00:00,1631011541859328000,"Samene vil ikke vike 1 cm i i kjølvannet av #Fosendommen og ikke vike 1 cm- men alle vi andre må potensielt ofre fremtiden vår, våre barns fremtid. @NaturogUngdom hvorfor skal vi ofre fremtiden for våre barn og ungdom?",GormKamprad,0,0
